,direction,relation,relex_relcos,sentence,term1,term2
6239,no_relation,treats,0.4,"Eighteen children with steroid resistant NEPHROTIC SYNDROME RECEIVED CYCLOSPORINE A (CsA), including 7 patients with minimal change DISEASE 4 WITH FOCAL SEGMENTAL GLOMERULOSCLEROSIS AND 7 WITH mesangial hypercellurarity.",DISEASE 4 WITH FOCAL SEGMENTAL GLOMERULOSCLEROSIS AND 7 WITH,NEPHROTIC SYNDROME RECEIVED CYCLOSPORINE A
6240,no_relation,treats,0.4,"Eighteen children with steroid resistant NEPHROTIC SYNDROME RECEIVED CYCLOSPORINE A (CsA), including 7 patients with minimal change DISEASE 4 WITH FOCAL SEGMENTAL GLOMERULOSCLEROSIS AND 7 WITH mesangial hypercellurarity.",DISEASE 4 WITH FOCAL SEGMENTAL GLOMERULOSCLEROSIS AND 7 WITH,NEPHROTIC SYNDROME RECEIVED CYCLOSPORINE A
6241,no_relation,treats,0.4,"Eighteen children with steroid resistant NEPHROTIC SYNDROME RECEIVED CYCLOSPORINE A (CsA), including 7 patients with minimal change DISEASE 4 WITH FOCAL SEGMENTAL GLOMERULOSCLEROSIS AND 7 WITH mesangial hypercellurarity.",DISEASE 4 WITH FOCAL SEGMENTAL GLOMERULOSCLEROSIS AND 7 WITH,NEPHROTIC SYNDROME RECEIVED CYCLOSPORINE A
6242,TESTES location SPERMATOGENIC ARREST,location,0.7844645406,Further analysis of abnormal expression in infertile male patients revealed complete absence of NYD SP16 in the TESTES of patients with Sertoli cell only syndrome and variable expression in patients with SPERMATOGENIC ARREST,TESTES,SPERMATOGENIC ARREST
6243,no_relation,location,0.7844645406,Further analysis of abnormal expression in infertile male patients revealed complete absence of NYD SP16 in the TESTES of patients with Sertoli cell only syndrome and variable expression in patients with SPERMATOGENIC ARREST,TESTES,SPERMATOGENIC ARREST
6244,TESTES location SPERMATOGENIC ARREST,location,0.7844645406,Further analysis of abnormal expression in infertile male patients revealed complete absence of NYD SP16 in the TESTES of patients with Sertoli cell only syndrome and variable expression in patients with SPERMATOGENIC ARREST,TESTES,SPERMATOGENIC ARREST
6245,no_relation,location,0.7844645406,Further analysis of abnormal expression in infertile male patients revealed complete absence of NYD SP16 in the TESTES of patients with Sertoli cell only syndrome and variable expression in patients with SPERMATOGENIC ARREST,TESTES,SPERMATOGENIC ARREST
6246,TESTES location SPERMATOGENIC ARREST,location,0.7844645406,Further analysis of abnormal expression in infertile male patients revealed complete absence of NYD SP16 in the TESTES of patients with Sertoli cell only syndrome and variable expression in patients with SPERMATOGENIC ARREST,TESTES,SPERMATOGENIC ARREST
6247,TESTES location SPERMATOGENIC ARREST,location,0.7844645406,Further analysis of abnormal expression in infertile male patients revealed complete absence of NYD SP16 in the TESTES of patients with Sertoli cell only syndrome and variable expression in patients with SPERMATOGENIC ARREST,TESTES,SPERMATOGENIC ARREST
6248,no_relation,location,0.7844645406,Further analysis of abnormal expression in infertile male patients revealed complete absence of NYD SP16 in the TESTES of patients with Sertoli cell only syndrome and variable expression in patients with SPERMATOGENIC ARREST,TESTES,SPERMATOGENIC ARREST
6249,INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION treats AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN,treats,0.7302967432999999,"Therefore, vaccination of all children AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN effective vaccine strategy despite a low INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION.",INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN
6250,no_relation,treats,0.7302967432999999,"Therefore, vaccination of all children AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN effective vaccine strategy despite a low INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION.",INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN
6251,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN treats INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,treats,0.7302967432999999,"Therefore, vaccination of all children AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN effective vaccine strategy despite a low INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION.",INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN
6252,no_relation,treats,0.7302967432999999,"Therefore, vaccination of all children AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN effective vaccine strategy despite a low INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION.",INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN
6253,no_relation,treats,0.7302967432999999,"Therefore, vaccination of all children AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN effective vaccine strategy despite a low INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION.",INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN
6254,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN treats INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,treats,0.7302967432999999,"Therefore, vaccination of all children AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN effective vaccine strategy despite a low INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION.",INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN
6255,no_relation,treats,0.7302967432999999,"Therefore, vaccination of all children AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN effective vaccine strategy despite a low INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION.",INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN
6256,no_relation,causes,0.5477225575,"Therefore, vaccination of all children AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN effective vaccine strategy despite a low INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION.",INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN
6257,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN causes INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,causes,0.5477225575,"Therefore, vaccination of all children AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN effective vaccine strategy despite a low INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION.",INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN
6258,no_relation,causes,0.5477225575,"Therefore, vaccination of all children AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN effective vaccine strategy despite a low INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION.",INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN
6259,no_relation,causes,0.5477225575,"Therefore, vaccination of all children AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN effective vaccine strategy despite a low INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION.",INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN
6260,no_relation,causes,0.5477225575,"Therefore, vaccination of all children AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN effective vaccine strategy despite a low INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION.",INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN
6261,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN causes INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,causes,0.5477225575,"Therefore, vaccination of all children AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN effective vaccine strategy despite a low INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION.",INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN
6262,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN causes INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,causes,0.5477225575,"Therefore, vaccination of all children AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN effective vaccine strategy despite a low INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION.",INCIDENCE OF VERTICAL HEPATITIS B TRANSMISSION,AT BIRTH WITH HEPATITIS B VACCINE COULD BE AN
6263,BLOOD FLUORIDE CONCENTRATION causes DENTAL FLUOROSIS,causes,0.5570860145000001,"Considering that BLOOD FLUORIDE CONCENTRATION varies according to fluoride exposure and that DENTAL FLUOROSIS is related to the amount of enamel formed under a given fluoride dose, the present study investigated whether the fluorosis produced by an oscillating chronic fluoride dose would be similar to that caused by exposure to a constant dose, representing the mean of the oscillation during a given time.",BLOOD FLUORIDE CONCENTRATION,DENTAL FLUOROSIS
6264,no_relation,causes,0.5570860145000001,"Considering that BLOOD FLUORIDE CONCENTRATION varies according to fluoride exposure and that DENTAL FLUOROSIS is related to the amount of enamel formed under a given fluoride dose, the present study investigated whether the fluorosis produced by an oscillating chronic fluoride dose would be similar to that caused by exposure to a constant dose, representing the mean of the oscillation during a given time.",BLOOD FLUORIDE CONCENTRATION,DENTAL FLUOROSIS
6265,no_relation,causes,0.5570860145000001,"Considering that BLOOD FLUORIDE CONCENTRATION varies according to fluoride exposure and that DENTAL FLUOROSIS is related to the amount of enamel formed under a given fluoride dose, the present study investigated whether the fluorosis produced by an oscillating chronic fluoride dose would be similar to that caused by exposure to a constant dose, representing the mean of the oscillation during a given time.",BLOOD FLUORIDE CONCENTRATION,DENTAL FLUOROSIS
6266,BLOOD FLUORIDE CONCENTRATION causes DENTAL FLUOROSIS,causes,0.5570860145000001,"Considering that BLOOD FLUORIDE CONCENTRATION varies according to fluoride exposure and that DENTAL FLUOROSIS is related to the amount of enamel formed under a given fluoride dose, the present study investigated whether the fluorosis produced by an oscillating chronic fluoride dose would be similar to that caused by exposure to a constant dose, representing the mean of the oscillation during a given time.",BLOOD FLUORIDE CONCENTRATION,DENTAL FLUOROSIS
6267,BLOOD FLUORIDE CONCENTRATION causes DENTAL FLUOROSIS,causes,0.5570860145000001,"Considering that BLOOD FLUORIDE CONCENTRATION varies according to fluoride exposure and that DENTAL FLUOROSIS is related to the amount of enamel formed under a given fluoride dose, the present study investigated whether the fluorosis produced by an oscillating chronic fluoride dose would be similar to that caused by exposure to a constant dose, representing the mean of the oscillation during a given time.",BLOOD FLUORIDE CONCENTRATION,DENTAL FLUOROSIS
6268,DENTAL FLUOROSIS causes BLOOD FLUORIDE CONCENTRATION,causes,0.5570860145000001,"Considering that BLOOD FLUORIDE CONCENTRATION varies according to fluoride exposure and that DENTAL FLUOROSIS is related to the amount of enamel formed under a given fluoride dose, the present study investigated whether the fluorosis produced by an oscillating chronic fluoride dose would be similar to that caused by exposure to a constant dose, representing the mean of the oscillation during a given time.",BLOOD FLUORIDE CONCENTRATION,DENTAL FLUOROSIS
6269,BLOOD FLUORIDE CONCENTRATION causes DENTAL FLUOROSIS,causes,0.5570860145000001,"Considering that BLOOD FLUORIDE CONCENTRATION varies according to fluoride exposure and that DENTAL FLUOROSIS is related to the amount of enamel formed under a given fluoride dose, the present study investigated whether the fluorosis produced by an oscillating chronic fluoride dose would be similar to that caused by exposure to a constant dose, representing the mean of the oscillation during a given time.",BLOOD FLUORIDE CONCENTRATION,DENTAL FLUOROSIS
6270,ARTERIAL HYPERTENSION causes HYPERTENSIVE ENCEPHALOPATHY,causes,0.9630868247,Treatment of ARTERIAL HYPERTENSION in severe HYPERTENSIVE ENCEPHALOPATHY does not always result in clinical improvement in the patient's central nervous system.,ARTERIAL HYPERTENSION,HYPERTENSIVE ENCEPHALOPATHY
6271,no_relation,causes,0.9630868247,Treatment of ARTERIAL HYPERTENSION in severe HYPERTENSIVE ENCEPHALOPATHY does not always result in clinical improvement in the patient's central nervous system.,ARTERIAL HYPERTENSION,HYPERTENSIVE ENCEPHALOPATHY
6272,HYPERTENSIVE ENCEPHALOPATHY causes ARTERIAL HYPERTENSION,causes,0.9630868247,Treatment of ARTERIAL HYPERTENSION in severe HYPERTENSIVE ENCEPHALOPATHY does not always result in clinical improvement in the patient's central nervous system.,ARTERIAL HYPERTENSION,HYPERTENSIVE ENCEPHALOPATHY
6273,no_relation,causes,0.9630868247,Treatment of ARTERIAL HYPERTENSION in severe HYPERTENSIVE ENCEPHALOPATHY does not always result in clinical improvement in the patient's central nervous system.,ARTERIAL HYPERTENSION,HYPERTENSIVE ENCEPHALOPATHY
6274,ARTERIAL HYPERTENSION causes HYPERTENSIVE ENCEPHALOPATHY,causes,0.9630868247,Treatment of ARTERIAL HYPERTENSION in severe HYPERTENSIVE ENCEPHALOPATHY does not always result in clinical improvement in the patient's central nervous system.,ARTERIAL HYPERTENSION,HYPERTENSIVE ENCEPHALOPATHY
6275,no_relation,causes,0.9630868247,Treatment of ARTERIAL HYPERTENSION in severe HYPERTENSIVE ENCEPHALOPATHY does not always result in clinical improvement in the patient's central nervous system.,ARTERIAL HYPERTENSION,HYPERTENSIVE ENCEPHALOPATHY
6276,HYPERTENSIVE ENCEPHALOPATHY causes ARTERIAL HYPERTENSION,causes,0.9630868247,Treatment of ARTERIAL HYPERTENSION in severe HYPERTENSIVE ENCEPHALOPATHY does not always result in clinical improvement in the patient's central nervous system.,ARTERIAL HYPERTENSION,HYPERTENSIVE ENCEPHALOPATHY
6277,CROHN'S DISEASE causes DIARRHEA,causes,0.9263671131731708,"C]  5.1 Hospitalize patients with CROHN'S DISEASE with uncontrolled DIARRHEA uncontrolled pain, dehydration, or severe malnutrition.",DIARRHEA,CROHN'S DISEASE
6278,no_relation,causes,0.9263671131731708,"C]  5.1 Hospitalize patients with CROHN'S DISEASE with uncontrolled DIARRHEA uncontrolled pain, dehydration, or severe malnutrition.",DIARRHEA,CROHN'S DISEASE
6279,DIARRHEA causes CROHN'S DISEASE,causes,0.9263671131731708,"C]  5.1 Hospitalize patients with CROHN'S DISEASE with uncontrolled DIARRHEA uncontrolled pain, dehydration, or severe malnutrition.",DIARRHEA,CROHN'S DISEASE
6280,CROHN'S DISEASE causes DIARRHEA,causes,0.9263671131731708,"C]  5.1 Hospitalize patients with CROHN'S DISEASE with uncontrolled DIARRHEA uncontrolled pain, dehydration, or severe malnutrition.",DIARRHEA,CROHN'S DISEASE
6281,CROHN'S DISEASE causes DIARRHEA,causes,0.9263671131731708,"C]  5.1 Hospitalize patients with CROHN'S DISEASE with uncontrolled DIARRHEA uncontrolled pain, dehydration, or severe malnutrition.",DIARRHEA,CROHN'S DISEASE
6282,no_relation,causes,0.9263671131731708,"C]  5.1 Hospitalize patients with CROHN'S DISEASE with uncontrolled DIARRHEA uncontrolled pain, dehydration, or severe malnutrition.",DIARRHEA,CROHN'S DISEASE
6283,DIARRHEA causes CROHN'S DISEASE,causes,0.9263671131731708,"C]  5.1 Hospitalize patients with CROHN'S DISEASE with uncontrolled DIARRHEA uncontrolled pain, dehydration, or severe malnutrition.",DIARRHEA,CROHN'S DISEASE
6284,CHOLERA causes V CHOLERAE,causes,0.625,3.3 Obtain stool cultures for  V CHOLERAE  O1 or O139 to confirm the diagnosis of CHOLERA,CHOLERA,V CHOLERAE
6285,no_relation,causes,0.625,3.3 Obtain stool cultures for  V CHOLERAE  O1 or O139 to confirm the diagnosis of CHOLERA,CHOLERA,V CHOLERAE
6286,no_relation,causes,0.625,3.3 Obtain stool cultures for  V CHOLERAE  O1 or O139 to confirm the diagnosis of CHOLERA,CHOLERA,V CHOLERAE
6287,CHOLERA causes V CHOLERAE,causes,0.625,3.3 Obtain stool cultures for  V CHOLERAE  O1 or O139 to confirm the diagnosis of CHOLERA,CHOLERA,V CHOLERAE
6288,V CHOLERAE causes CHOLERA,causes,0.625,3.3 Obtain stool cultures for  V CHOLERAE  O1 or O139 to confirm the diagnosis of CHOLERA,CHOLERA,V CHOLERAE
6289,V CHOLERAE causes CHOLERA,causes,0.625,3.3 Obtain stool cultures for  V CHOLERAE  O1 or O139 to confirm the diagnosis of CHOLERA,CHOLERA,V CHOLERAE
6290,V CHOLERAE causes CHOLERA,causes,0.625,3.3 Obtain stool cultures for  V CHOLERAE  O1 or O139 to confirm the diagnosis of CHOLERA,CHOLERA,V CHOLERAE
6291,no_relation,causes,0.7504787743864558,The number of PCD index patients who have SITUS INVERSUS (because of the randomization of left right symmetry) argues that the disease may be more common than previously suspected; this supposition could be verified if a sensitive and easily used screening test were available.,SITUS INVERSUS,PCD
6292,no_relation,causes,0.7504787743864558,The number of PCD index patients who have SITUS INVERSUS (because of the randomization of left right symmetry) argues that the disease may be more common than previously suspected; this supposition could be verified if a sensitive and easily used screening test were available.,SITUS INVERSUS,PCD
6293,PCD causes SITUS INVERSUS,causes,0.7504787743864558,The number of PCD index patients who have SITUS INVERSUS (because of the randomization of left right symmetry) argues that the disease may be more common than previously suspected; this supposition could be verified if a sensitive and easily used screening test were available.,SITUS INVERSUS,PCD
6294,PCD causes SITUS INVERSUS,causes,0.7504787743864558,The number of PCD index patients who have SITUS INVERSUS (because of the randomization of left right symmetry) argues that the disease may be more common than previously suspected; this supposition could be verified if a sensitive and easily used screening test were available.,SITUS INVERSUS,PCD
6295,PCD causes SITUS INVERSUS,causes,0.7504787743864558,The number of PCD index patients who have SITUS INVERSUS (because of the randomization of left right symmetry) argues that the disease may be more common than previously suspected; this supposition could be verified if a sensitive and easily used screening test were available.,SITUS INVERSUS,PCD
6296,PCD causes SITUS INVERSUS,causes,0.7504787743864558,The number of PCD index patients who have SITUS INVERSUS (because of the randomization of left right symmetry) argues that the disease may be more common than previously suspected; this supposition could be verified if a sensitive and easily used screening test were available.,SITUS INVERSUS,PCD
6297,PCD causes SITUS INVERSUS,causes,0.7504787743864558,The number of PCD index patients who have SITUS INVERSUS (because of the randomization of left right symmetry) argues that the disease may be more common than previously suspected; this supposition could be verified if a sensitive and easily used screening test were available.,SITUS INVERSUS,PCD
6298,no_relation,causes,0.628970902033151,"1 ,   9  Common Adverse Effects  IBS patients: headache, MIGRAINE dizziness, abdominal pain, diarrhea, NAUSEA flatulence, back pain, leg pain, accidental trauma, arthropathy.",NAUSEA,MIGRAINE
6299,NAUSEA causes MIGRAINE,causes,0.628970902033151,"1 ,   9  Common Adverse Effects  IBS patients: headache, MIGRAINE dizziness, abdominal pain, diarrhea, NAUSEA flatulence, back pain, leg pain, accidental trauma, arthropathy.",NAUSEA,MIGRAINE
6300,no_relation,causes,0.628970902033151,"1 ,   9  Common Adverse Effects  IBS patients: headache, MIGRAINE dizziness, abdominal pain, diarrhea, NAUSEA flatulence, back pain, leg pain, accidental trauma, arthropathy.",NAUSEA,MIGRAINE
6301,no_relation,causes,0.628970902033151,"1 ,   9  Common Adverse Effects  IBS patients: headache, MIGRAINE dizziness, abdominal pain, diarrhea, NAUSEA flatulence, back pain, leg pain, accidental trauma, arthropathy.",NAUSEA,MIGRAINE
